ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス
111010002130,旭川医科大学病院,アサヒカワイカダイガクビョウイン,北海道旭川市緑が丘東２条１丁目１番１号,43.729967,142.384425,https://www.asahikawa-med.ac.jp/hospital/
111010002150,北海道立旭川子ども総合療育センター,ホッカイドウリツアサヒカワコドモソウゴウリョウイクセンター,北海道旭川市春光台２条１丁目１番４３号,43.810764,142.351979,https://www.pref.hokkaido.lg.jp/hf/asc/index.html
111010002160,市立旭川病院,シリツアサヒカワビョウイン,北海道旭川市金星町１丁目１番６５号,43.778295,142.365702,https://www.city.asahikawa.hokkaido.jp/hospital/index.html
111010002200,大西病院,オオニシビョウイン,北海道旭川市４条通１１丁目右３号,43.767185,142.365813,https://www.kai-sei-kai.com/
111010002210,医療法人社団志恩会相川記念病院,イリョウホウジンシャダンシオンカイアイカワキネンビョウイン,北海道旭川市大町２条１４丁目９２番地の２０,43.79646,142.348564,http://www.aikawa-kinen.jp
111010002220,医療法人　中島病院,イリョウホウジン　ナカジマビョウイン,北海道旭川市４条通１６丁目１１５２番地,43.764936,142.373702,
111010002240,医療法人唐沢病院,イリョウホウジン　カラサワビョウイン,北海道旭川市４条通９丁目左８号,43.768463,142.363758,https://karasawa.or.jp/
111010002250,道北勤医協一条通病院,ドウホクキンイキョウイチジョウドオリビョウイン,北海道旭川市東光１条１丁目１番１７号,43.756215,142.387923,http://www.dohoku-kinikyo.or.jp
111010002260,医療法人社団弘和会　森産科婦人科病院,イリョウホウジンシャダンコウワカイ　モリサンカフジンカビョウイン,北海道旭川市７条通７丁目左２号,43.772934,142.361869,https://www.mori-hosp.jp/
111010002270,医療法人清陵会　藤井病院,イリョウホウジン　セイリョウカイ　フジイビョウイン,北海道旭川市旭町１条３丁目８４１番地の１３８,43.782544,142.357286,http://fujii-hospital.net
111010002280,豊岡中央病院,トヨオカチュウオウビョウイン,北海道旭川市豊岡７条２丁目１番５号,43.765325,142.392561,http://www.328181.jp
111010002290,旭川圭泉会病院,アサヒカワケイセンカイビョウイン,北海道旭川市東旭川町下兵村２５２番地,43.779213,142.438307,http://www.keisenkai.or.jp
111010002300,社会医療法人元生会　森山病院,シャカイイリョウホウジンゲンセイカイ　モリヤマビョウイン,北海道旭川市宮前２条１丁目１番６号,43.760658,142.362092,http://www.moriyama.or.jp
111010002310,社会医療法人元生会森山メモリアル病院,シャカイイリョウホウジンゲンセイカイモリヤマメモリアルビョウイン,北海道旭川市旭町２条１丁目３１番地,43.781434,142.360785,https://www.moriyama.or.jp/
111010002320,旭川脳神経外科循環器内科病院,アサヒカワノウシンケイゲカジュンカンキナイカビョウイン,北海道旭川市１０条通２１丁目２番地の１１,43.769991,142.385395,http://www.asahikawa-noushinkeigeka-hospital.or.jp/
111010002340,医療法人社団旭豊会旭川三愛病院,イリョウホウジンシャダン　キョクホウカイ　アサヒカワサンアイビョウイン,北海道旭川市永山４条６丁目３番２４号,43.792461,142.408975,http://kyokuhoukai.or.jp
111010002360,医療法人社団　慶友会　吉田病院,イリョウホウジンシャダン　ケイユウカイ　ヨシダビョウイン,北海道旭川市４条西４丁目１番２号,43.772962,142.345037,https://www.keiyukai-group.com/yoshi-hp/
111010002370,医療法人社団創成旭川南病院,イリョウホウジンシャダンソウセイアサヒカワミナミビョウイン,北海道旭川市神楽岡１４条７丁目１番１号,43.7348,142.362843,https://sousei-hp.com/
111010002390,医療法人社団　博彰会　佐野病院,イリョウホウジンシャダン　ハクショウカイ　サノビョウイン,北海道旭川市末広３条３丁目１番１５号,43.807848,142.382227,http://sano-hp.com/
111010002450,医療法人健光会旭川ペインクリニック病院,イリョウホウジンケンコウカイアサヒカワペインクリニックビョウイン,北海道旭川市４条通１７丁目１５５３番地,43.764963,142.375868,asapain.jp
111010002460,医療法人社団功和会佐久間病院,イリョウホウジンシャダンコウワカイサクマビョウイン,北海道旭川市５条通７丁目左７号,43.770351,142.361175,https://www5.hp-ez.com/hp/sakumahospital/
111010002490,医療法人健康会　くにもと病院,イリョウホウジンケンコウカイ　クニモトビョウイン,北海道旭川市４条通５丁目右１号,43.769879,142.356675,http://kunimoto-hp.com/
111010002500,医療法人社団恩和会旭川高砂台病院,イリョウホウジンシャダンオンワカイアサヒカワタカサゴダイビョウイン,北海道旭川市高砂台１丁目１番２２号,43.768323,142.312429,https://takasagodai.com/
111010002520,旭川リハビリテーション病院,アサヒカワリハビリテーションビョウイン,北海道旭川市緑が丘東１条１丁目１番１号,43.730162,142.387063,http://www.reha.or.jp/
111010002530,医療法人社団杏仁会大雪病院,イリョウホウジンシャダン　キョウジンカイ　タイセツビョウイン,北海道旭川市永山３条７丁目１番５号,43.794266,142.408892,http//www.kyoujinkai.grjp/
111010002550,独立行政法人国立病院機構函館医療センター,ドクリツギョウセイホウジンコクリツビョウインキコウハコダテイリョウセンター,北海道函館市川原町１８番１６号,41.788897,140.77362,https://www.hnh-hosp.jp/
111010002560,市立函館病院,シリツハコダテビョウイン,北海道函館市港町１丁目１０番１号,41.805319,140.729451,https://www.hospital.hakodate.hokkaido.jp/
111010002570,社会福祉法人北海道社会事業協会　函館病院,シャカイフクシホウジンホッカイドウシャカイジギョウキョウカイ　ハコダテビョウイン,北海道函館市駒場町４番６号,0.0,0.0,http://www.hakodatekyokaihp.com/
111010002580,函館赤十字病院,ハコダテセキジュウジビョウイン,北海道函館市堀川町６番２１号,0.0,0.0,http://www.hakodate.jrc.or.jp
111010002590,公益社団法人函館市医師会　函館市医師会病院,コウエキシャダンホウジンハコダテシイシカイ　ハコダテシイシカイビョウイン,北海道函館市富岡町２丁目１０番１０号,41.807006,140.752732,http://www.hmahospital.com/
111010002610,函館中央病院,ハコダテチュウオウビョウイン,北海道函館市本町３３番２号,41.786548,140.751521,https://www.chubyou.com/
111010002620,社会福祉法人函館厚生院　函館五稜郭病院,シャカイフクシホウジンハコダテコウセイイン　ハコダテゴリョウカクビョウイン,北海道函館市五稜郭町３８番３号,0.0,0.0,https://www.gobyou.com/
111010002630,社会医療法人道南勤労者医療協会　道南勤医協函館稜北病院,シャカイイリョウホウジンドウナンキンロウシャイリョウキョウカイ　ドウナンキンイキョウハコダテリョウホクビョウイン,北海道函館市中道２丁目５１番１号,41.812227,140.762287,http://ryohoku-h.hakodate.jp/
111010002650,医療法人敬仁会　函館おしま病院,イリョウホウジンケイジンカイ　ハコダテオシマビョウイン,北海道函館市的場町１９番６号,41.777703,140.752817,https://www.oshima-hp.or.jp
111010002660,亀田病院,カメダビョウイン,北海道函館市昭和１丁目２３番１１号,41.818282,140.744593,http://www.hakodate-kameda-hp.com
111010002670,亀田北病院,カメダキタビョウイン,北海道函館市石川町１９１番地４,41.83628,140.742621,http://www.hakodate-kameda-hp.com
111010002680,医療法人聖仁会森病院,イリョウホウジンセイジンカイモリビョウイン,北海道函館市桔梗町５５７番地,0.0,0.0,http://www.seijinkai-mori.jp/
111010002690,特定医療法人　富田病院,トクテイイリョウホウジン　トミタビョウイン,北海道函館市駒場町９番１８号,41.785008,140.773648,http://www.tomita-hospital.or.jp
111010002700,社会医療法人　高橋病院,シャカイイリョウホウジン　タカハシビョウイン,北海道函館市時任町１番２号,41.781416,140.750342,https://www.takahashi-group.jp/
111010002710,社会医療法人仁生会　西堀病院,シャカイイリョウホウジンジンセイカイ　ニシボリビョウイン,北海道函館市中道２丁目６番１１号,41.805839,140.758398,http://www.nishibori-hosp.or.jp/
111010002720,社会医療法人　函館博栄会　函館渡辺病院,シャカイイリョウホウジン　ハコダテハクエイカイ　ハコダテワタナベビョウイン,北海道函館市湯川町１丁目３１番１号,41.781509,140.785619,http://www.hakodatewatanabe.or.jp
111010002740,医療法人同仁会函館記念病院,イリョウホウジンドウジンカイハコダテキネンビョウイン,北海道函館市亀田本町３６番１号,0.0,0.0,https://dojin-kai.jp/
111010002750,医療法人社団函館脳神経外科函館脳神経外科病院,イリョウホウジンシャダンハコダテノウシンケイゲカハコダテノウシンケイゲカビョウイン,北海道函館市神山１丁目４番１２号,0.0,0.0,https://hnh.or.jp
111010002790,医療法人社団江山会　江口眼科病院,イリョウホウジンシャダンコウザンカイ　エグチガンカビョウイン,北海道函館市末広町７番１３号,0.0,0.0,http://www.eguchiganka.co.jp/
111010002830,医療法人　雄心会　函館新都市病院,イリョウホウジン　ユウシンカイ　ハコダテシントシビョウイン,北海道函館市石川町３３１番地１,41.825031,140.738621,http://yushinkai.jp/hakodate/
111010002840,市立函館恵山病院,シリツハコダテエサンビョウイン,北海道函館市日ノ浜町１５番地１,41.775325,141.097768,http://www.esan-hospital.jp
111010002850,市立函館南茅部病院,シリツハコダテミナミカヤベビョウイン,北海道函館市安浦町９２番地,41.917016,140.957549,
111010002890,社会福祉法人北海道社会事業協会小樽病院,シャカイフクシホウジンホッカイドウシャカイジギョウキョウカイオタルビョウイン,北海道小樽市住ノ江１丁目６番１５号,43.185779,141.005037,http//www.otarukyokai.or.jp
