都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
82121,08B1200029,茨城県,常陸太田市,介護医療院　はすみ敬愛,カイゴイリョウイン　ハスミケイアイ,介護医療院,茨城県常陸太田市木崎二町　931-2,,36.531863300000000,140.524475700000000,0294-72-5121,08B1200029,,,,https://nishiyamado.teishinkai.or.jp
82155,08B1500014,茨城県,北茨城市,瀧病院　介護医療院,タキビョウイン　カイゴイリョウイン,介護医療院,茨城県北茨城市磯原町磯原2-305,,36.791152200000000,140.739804200000000,0293-42-1221,08B1500014,,,0,https://www.takih.jp/info.html
82171,08B1700010,茨城県,取手市,にしまぎ介護医療院,ニシマギカイゴイリョウイン,介護医療院,戸頭1-8-21,,35.919031900000000,140.012922900000000,0297-78-3365,08B1700010,,,27,https://nishimagi-hospital.com/
82252,08B2500013,茨城県,常陸大宮市,高村外科医院介護医療院,タカムラゲカイインカイゴイリョウイン,介護医療院,茨城県常陸大宮市山方1117-1,,36.619503300000000,140.401984600000000,0295-57-2031,08B2500013,,,,
82279,08B2700027,茨城県,筑西市,三岳荘小松崎病院介護医療院,サンガクソウコマツザキビョウインカイゴイリョウイン,介護医療院,茨城県筑西市中館２２６５番地,,36.327459638890900,139.975469496295000,0296-24-2331,08B2700027,,,0,http://www.sangakusou.or.jp
82295,08B2900015,茨城県,稲敷市,宮本病院介護医療院,ミヤモトビョウインカイゴイリョウイン,介護医療院,茨城県稲敷市幸田953,,34.864476200000000,137.165683100000000,0299-95-7522,08B2900015,,,48,https://miyamoto-hp.or.jp
83097,08B3100011,茨城県,大洗町,介護医療院おおあらい,カイゴイリョウインオオアライ,介護医療院,茨城県東茨城郡大洗町大貫町９１５,,36.301626300000000,140.558734400000000,029-267-2191,08B3100011,,,,http://www.watanabekai.net/
92011,09B0100013,栃木県,宇都宮市,宇都宮介護医療院,ウツノミヤカイゴイリョウイン,介護医療院,栃木県宇都宮市平出町401番地,,36.575581600000000,139.949506800000000,028-661-1165,09B0100013,,,0,https://www.hokutokai.or.jp/
92029,09B0200011,栃木県,足利市,今井介護医療院,イマイカイゴイリョウイン,介護医療院,田中町100,,36.326696400000000,139.450413500000000,0284-71-0181,09B0200011,,,0,http://www.anz.or.jp/
92037,09B0300019,栃木県,栃木市,介護医療院ふじぬま,カイゴイリョウイン　フジヌマ,介護医療院,栃木県栃木市大平町富田5212-7医療法人藤沼医院,医療法人藤沼医院,36.337933100000000,139.699638000000000,0282-43-2233,09B0300019,,,,https://fujinumaclinic.com/
92061,09B0600012,栃木県,日光市,医療法人社団　双愛会　介護医療院そうあい,イリョウホウジンシャダン　ソウアイカイ　カイゴイリョウインソウアイ,介護医療院,栃木県日光市足尾町砂畑４１４７－２,,36.629008690554600,139.433862153361000,0288-93-2011,09B0600012,,,0,http://www.ashiohp.com/
92061,09B0600020,栃木県,日光市,介護医療院　だんえん,カイゴイリョウイン　ダンエン,介護医療院,栃木県日光市木和田島3008-10,,36.681731385434000,139.752706952640000,0288-32-2210,09B0600020,,,60,https://yaoitakinenkai.or.jp
92088,09B0800019,栃木県,小山市,介護医療院苅部太陽の家,カイゴイリョウインカリベタイヨウノイエ,介護医療院,栃木県小山市大字南飯田317-5,,36.245941300000000,139.768616800000000,0285-41-1311,09B0800019,,,,https://taiyou-house.jp/
92088,09B0800018,栃木県,小山市,介護医療院　苅部太陽の家,カイゴイリョウイン　カリベタイヨウノイエ,介護医療院,栃木県小山市大字南飯田317番地5,,36.245919100000000,139.768643300000000,0285-41-1311,09B0800018,,,,https://oyama-shinseikai.or.jp/
92134,09B1300026,栃木県,那須塩原市,黒磯病院介護医療院,クロイソビョウインカイゴイリョウイン,介護医療院,高砂町3番5号,,0.000000000000000,0.000000000000000,0287-62-0961,09B1300026,,,33,https://www.kuroiso-hp.jp
92134,09B1300018,栃木県,那須塩原市,介護医療院マロニエ苑,カイゴイリョウインマロニエエン,介護医療院,栃木県那須塩原市井口５３３－４,,36.911610600000000,139.971341900000000,0287-36-6622,09B1300018,,,51,
93840,09B2600010,栃木県,塩谷町,介護医療院　尾形医院,カイゴイリョウイン　オガタイイン,介護医療院,栃木県塩谷郡塩谷町玉生570番地1,,36.770658400000000,139.849966600000000,0287-45-2222,09B2600010,,,,https://www.o-ga-ta.or.jp
93866,09B2600028,栃木県,高根沢町,菅又病院介護医療院,スガマタビョウインカイゴイリョウイン,介護医療院,栃木県塩谷郡高根沢町花岡2351,,36.655530400000000,140.004530400000000,028-676-0311,09B2600028,,,88,https://www.sugamatahp.com/
102016,10B0100010,群馬県,前橋市,介護医療院ふえき,カイゴイリョウインフエキ,介護医療院,群馬県前橋市表町２丁目27-22前橋ふえきクリニック（介護医療院ふえき）,前橋ふえきクリニック（介護医療院ふえき）,36.384686270865800,139.074624991643000,272242818,10B0100010,,,0,http://ubukatakai.webmedipr.jp/contents/about.html
102024,10B0200018,群馬県,高崎市,松岡医院介護医療院,マツオカイインカイゴイリョウイン,介護医療院,群馬県高崎市片岡町1丁目17番31号,,36.318404700000000,138.996766900000000,027(323)0954,10B0200018,,,0,
102059,10B0500029,群馬県,太田市,介護医療院　冨士ヶ丘病院,カイゴイリョウイン　フジガオカビョウイン,介護医療院,群馬県太田市熊野町３８－８１,,36.307468600000000,139.384289200000000,0276-22-1281,10B0500029,,,97,http://www.fujigaoka-hosp.jp/
102059,10B0500011,群馬県,太田市,医療法人　慶仁会　城山病院　介護医療医療院,イリョウホウジン　ケイジンカイ　シロヤマビョウイン　カイゴイリョウイン,介護医療院,群馬県太田市飯塚町1番地,,36.280055100000000,139.378950400000000,0276-46-0311,10B0500011,,,48,https://www.shiroyama-hospital.or.jp/
102075,10B0700017,群馬県,館林市,新橋病院　介護医療院,シンバシビョウイン　カイゴイリョウイン,介護医療院,群馬県館林市下三林市452番地,,36.222804700000000,139.505094600000000,0276-75-3011,10B0700017,,,,https://www.shinbashi.or/
102091,10B0900013,群馬県,藤岡市,介護医療院　しのづか,カイゴイリョウイン　シノヅカ,介護医療院,群馬県藤岡市篠塚105-1,,36.258861700000000,139.064743900000000,0274-23-9261,10B0900013,,,,http://www.shinozuka-hp.or.jp
102105,10B1000029,群馬県,富岡市,西毛病院介護医療院,セイモウビョウインカイゴイリョウイン,介護医療院,群馬県富岡市神農原559-1,,36.243884336007400,138.840873003705000,0274-62-3156,10B1000029,,,0,http://www.seimou.org/
102105,10B1000011,群馬県,富岡市,介護医療院　細谷,カイゴイリョウイン　ホソヤ,介護医療院,群馬県　富岡市富岡1375番地,,36.257747037602500,138.893994849074000,0274-67-7728,10B1000011,,,0,https://www.hosoya.or.jp
102113,10B1100019,群馬県,安中市,介護医療院　本多病院,カイゴイリョウイン　ホンダビョウイン,介護医療院,群馬県安中市鷺宮205-1,,36.305185100000000,138.896910500000000,027-382-1255,10B1100019,,,0,http://www.honda-hospital.jp/
102121,10B1200017,群馬県,みどり市,みどり病院介護医療院,ミドリビョウインカイゴイリョウイン,介護医療院,群馬県みどり市笠懸町鹿2646-2,,36.400299500000000,139.281370600000000,0277-76-1110,10B1200017,,,0,https://sunhope.or.jp
103829,10B2400012,群馬県,下仁田町,下仁田南牧医療事務組合下仁田厚生病院介護医療院,シモニタナンモクイリョウジムクミアイシモニタコウセイビョウインカイゴイリョウイン,介護医療院,群馬県甘楽郡下仁田町大字下仁田４０９,,36.213145500000000,138.786040000000000,０２７４－８２－３５５５,10B2400012,,,,https://www.shimonitakosei-hosp.jp/
104213,10B2600017,群馬県,中之条町,吾妻さくら病院介護医療院,アガツマサクラビョウインカイゴイリョウイン,介護医療院,群馬県吾妻郡中之条町大字伊勢町782-1,,36.585943800000000,138.853027000000000,0279-75-3011,10B2600017,,,47,http://www.a-sakurahosp.com/
111015,11B6500048,埼玉県,さいたま市西区,ケア大宮花の丘,ケアオオミヤハナノオカ,介護医療院,埼玉県さいたま市西区内野本郷９７５－５,,35.938367900000000,139.590629300000000,048-620-2400,11B6500048,,,,https:care-omiya.maruyamakai.jp
111040,11B6500014,埼玉県,さいたま市見沼区,大宮共立病院介護医療院,オオミヤキョウリツビョウインカイゴイリョウイン,介護医療院,埼玉県さいたま市見沼区大字片柳１５５０,,35.904674300000000,139.690988000000000,048-686-7151,11B6500014,,,0,http://www.omiya-kyoritsu.or.jp/
111040,11B6500022,埼玉県,さいたま市見沼区,しらかば苑,シラカバエン,介護医療院,埼玉県さいたま市見沼区大和田町２丁目１３９３番地,,35.931706300000000,139.652133300000000,048-688-3631,11B6500022,,,,https://koujinkai-owd.or.jp/publics/index/100/
112011,11B0400013,埼玉県,川越市,介護医療院　埼玉病院,カイゴイリョウイン　サイタマビョウイン,介護医療院,埼玉県川越市西小仙波町1丁目8番地3,,35.917377300000000,139.487564100000000,049-224-5911,11B0400013,,,0,https://saitamahp.or.jp/
112038,11B0200033,埼玉県,川口市,武南病院附属介護医療院,ブナンビョウインフゾクカイゴイリョウイン,介護医療院,東本郷2026,,35.824906500000000,139.760138000000000,048-284-2811,11B0200033,,,,www.bunan.jp
112038,11B0200025,埼玉県,川口市,介護医療院ひだまりの郷,カイゴイリョウインヒダマリノサト,介護医療院,埼玉県川口市上青木4-2-6上靑木中央醫院,上靑木中央醫院,35.830497600000000,139.717678100000000,048-267-2218,11B0200025,,,20,https://kamiaoki-hidamari.com/
112038,11B0200017,埼玉県,川口市,はとがや介護医療院,ハトガヤカイゴイリョウイン,介護医療院,坂下町4-16-26,,35.825952740914900,139.737998535582000,048-282-1890,11B0200017,,,158,https://hatogaya-hp.or.jp/
112038,11B0200041,埼玉県,川口市,川口メディケアセンター,カワグチメディケアセンター,介護医療院,埼玉県川口市西新井宿923-1,,35.848177600000000,139.733706100000000,048-299-9960,11B0200041,,,55,http://kawaguchi-mc.jp/
112089,11B2500018,埼玉県,所沢市,緑ヶ丘介護医療院,ミドリガオカカイゴイリョウイン,介護医療院,埼玉県所沢市狭山ヶ丘1-3009,,35.808079100000000,139.414891300000000,04-2948-8181,11B2500018,,,93,https://www.midorigaoka-hp.com/
112097,11B2600024,埼玉県,飯能市,飯能靖和　介護医療院,ハンノウセイワ　カイゴイリョウイン,介護医療院,埼玉県飯能市下加治137-2,,35.865658000000000,139.335218900000000,042-974-2311,11B2600024,,,,http://www.hannouseiwa.or.jp/
112097,11B2600016,埼玉県,飯能市,埼玉はんのう介護医療院,サイタマハンノウカイゴイリョウイン,介護医療院,埼玉県飯能市飯能1185番地,,35.859515600000000,139.307238400000000,042-973-3311,11B2600016,,,0,www.saipan.or.jp/
112101,11B3800011,埼玉県,加須市,十善病院介護医療院,ジュウゼンビョウインカイゴイリョウイン,介護医療院,埼玉県加須市愛宕一丁目９番１６号,,36.132264300000000,139.588048300000000,0480-61-2595,11B3800011,,,,https://10zen-hosp.com
112119,11B4300011,埼玉県,本庄市,介護医療院本庄けやき苑,カイゴイリョウインホンジョウケヤキエン,介護医療院,埼玉県本庄市小島五丁目６番１号,,36.248710985389100,139.175165384656000,0495(71)7720,11B4300011,,,0,https://saihoku.jp/honjou-keyaki
112143,11B0600018,埼玉県,春日部市,武里病院介護医療院,タケサトビョウインカイゴイリョウイン,介護医療院,埼玉県春日部市下大増新田9番地3,,35.957370600000000,139.740417100000000,048-733-5111,11B0600018,,,0,http://www.demencia.jp/
112429,11B6300019,埼玉県,日高市,介護医療院あさひヶ丘,カイゴイリョウインアサヒガオカ,介護医療院,大字森戸新田99番地1,,35.912503200000000,139.372652900000000,429896587,11B6300019,,,0,https://sekijinkai.or.jp/nursingrelated/recuperationfacility/
114651,11B1100018,埼玉県,松伏町,医療法人社団明日佳埼玉あすか松伏病院介護医療院,イリョウホウジンシャダンアスカサイタマアスカマツブシビョウインカイゴイリョウイン,介護医療院,埼玉県北葛飾郡松伏町松伏1263番地5,,35.927997613555500,139.828818586938000,048-992-0411,11B1100018,,,,http://www.asuka-gp.jp/saitama/
114651,11B1100026,埼玉県,松伏町,埼玉筑波病院介護医療院,サイタマツクバビョウインカイゴイリョウイン,介護医療院,埼玉県北葛飾郡松伏町築比地４２０,,35.949173200000000,139.832554200000000,048-992-3151,11B1100026,,,,http//saitamatsukuba-hp.com
